URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Remote Address,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Header Size (bytes),Request Body Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
http://p9-xg.pstatp.com/video1609/39bc00013022d144192d.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:15,14 Sep 2017 15:28:15,14 Sep 2017 15:28:15,14 Sep 2017 15:28:15,52,6,17,,1,14,14,304.55566,225.58594,1115.0947,231,,520,15466,,
http://p3-xg.pstatp.com/thumb/2c63000c3f0a2311130b,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,15,,,,0,1,14,229.49219,0.0,3225.586,222,,660,2643,,
http://p9-xg.pstatp.com/video1609/37cb00023482b26d9e4f.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,19,,,,0,4,15,224.14648,0.0,1008.3008,231,,408,3722,,
http://p3-xg.pstatp.com/thumb/2c70000b22dbb2295957,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,13,,,,1,1,11,387.16895,216.79688,4816.4062,222,,572,4360,,
http://p1-xg.pstatp.com/video1609/37eb0002921b8a8a5b49.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,95,3,22,,1,32,37,273.25195,225.58594,804.16797,231,,433,25918,,
http://p3-xg.pstatp.com/thumb/39fc00040c7bb8df328a,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,34,,,,0,14,20,138.95898,0.0,321.98633,222,,670,3946,,
http://p1-xg.pstatp.com/video1609/39ff0002f4ad7b642872.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,14 Sep 2017 15:28:16,43,1,11,,1,17,13,382.92578,225.58594,955.3076,231,,544,16086,,
https://android.clients.google.com,EXCEPTION,0,https,CONNECT,,/172.24.2.221,android.clients.google.com/0.0.91.191,java.net.ConnectException: Operation timed out (Connection timed out),14 Sep 2017 15:28:17,,,14 Sep 2017 15:29:33,75503,2,,,,,,0.001953125,,,167,,,,,
http://p3-xg.pstatp.com/video1609/37de0001bd648feb0bd6.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,19,,,,1,3,15,516.2412,225.58594,3194.336,231,,559,9254,,
http://p3-xg.pstatp.com/thumb/17810000170754243486,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,13,,,,1,1,11,207.33105,216.79688,2478.5156,222,,661,1877,,
http://p3-xg.pstatp.com/thumb/249a0017e6b90c8eaac9,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,24,,,,1,11,12,274.00684,216.79688,578.125,222,,659,5853,,
http://p1-xg.pstatp.com/video1609/3a010002a801360f2611.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,14 Sep 2017 15:28:17,29,,,,0,16,13,419.75293,0.0,746.7041,231,,544,11690,,
http://p1-xg.pstatp.com/video1609/2c9f00029942e42a16a6.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:18,14 Sep 2017 15:28:18,14 Sep 2017 15:28:18,14 Sep 2017 15:28:18,39,,,,1,24,14,583.9336,225.58594,939.49316,231,,443,22646,,
http://p1-xg.pstatp.com/video1609/39b20001170e764ae29e.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14,,,,0,2,12,496.23242,0.0,3360.8398,231,,547,6336,,
http://p3-xg.pstatp.com/thumb/2c69000213bd8b7b740b,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,18,,,,1,1,16,230.84766,216.79688,3938.4766,222,,659,3374,,
http://p9-xg.pstatp.com/video1609/39f70003501e718850b8.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,30,,,,1,16,13,586.4258,225.58594,1085.4492,231,,520,17264,,
http://p3-xg.pstatp.com/video1609/39970012df8f177f3ad6.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,19,,,,1,3,15,352.23047,225.58594,2155.5986,231,,678,5944,,
http://p3-xg.pstatp.com/thumb/3640000f651b3a18d488,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,14 Sep 2017 15:28:19,13,,,,1,1,11,284.3291,216.79688,3479.4922,222,,572,2991,,
http://p3-xg.pstatp.com/thumb/4d00029f496db67d35,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,12,,,,1,1,10,309.40723,214.84375,3498.0469,220,,660,2922,,
http://p3-xg.pstatp.com/thumb/36440017cae0a76219e2,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,29,,,,1,12,16,130.69043,216.79688,297.76953,222,,573,3086,,
http://p9-xg.pstatp.com/video1609/387c0006324e57431bf7.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,41,,,,0,24,17,242.16309,0.0,404.29688,231,,416,9520,,
http://p1-xg.pstatp.com/video1609/2a3b0004555237e53054.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,36,,,,0,24,12,361.95117,0.0,533.5283,231,,384,12728,,
http://p3-xg.pstatp.com/video1609/37df0000dff208800cb2.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,42,,,,1,30,11,667.7129,225.58594,927.2783,231,,560,27926,,
http://p3-xg.pstatp.com/thumb/411001d128ddc52d9aa,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,14 Sep 2017 15:28:20,12,,,,0,1,11,312.8252,0.0,3538.086,221,,682,2941,,
http://apis.tudou.com/configure/v1/flags?mi=TECNO%20Phantom6&pid=c0abe9abddc04b8b&umidtoken=m7QMHNjcin%2Fma1D3I5Dg9BHELqEIr3nh&guid=3a66405d00839be94778bf0b00091b38&vn=6.9.2&utdid=WZ%2FM7BRTS9kDAAOn0m%2Fattxi&os=android&vc=10004&network=Wi-Fi&operator=Unknown&api_level=23&imei=null&brand=TECNO&gs=lat%3A11233714%3Blon%3A43731625&channel_id=10013812&model=Phantom6&cp=isp%3A%E6%9C%AA%E7%9F%A5%3Bnc%3A,COMPLETE,200,http,GET,application/json;charset=UTF-8,/172.24.2.221,apis.tudou.com/0.0.91.199,,14 Sep 2017 15:28:27,14 Sep 2017 15:28:27,14 Sep 2017 15:28:27,14 Sep 2017 15:28:27,91,4,46,,1,1,39,9.990234,535.15625,374.02344,548,,247,136,,
http://p3-xg.pstatp.com/thumb/2c6e001079fff59354bb,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,15,,,,0,1,14,236.45801,0.0,3330.0781,222,,570,2840,,
http://p9-xg.pstatp.com/video1609/363400023902a8408f16.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,18,,,,0,3,15,391.0039,0.0,2270.833,231,,414,6562,,
http://p3-xg.pstatp.com/video1609/3a30000a4aa83b2d7901.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,44,,,,1,31,12,569.0469,225.58594,800.40234,231,,678,24730,,
http://p3-xg.pstatp.com/thumb/382c0008e8c14887d3de,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,14 Sep 2017 15:28:29,11,,,,1,1,9,507.36816,216.79688,5364.258,222,,681,4812,,
http://p3-xg.pstatp.com/video1609/37a6000e81e3fe2c520c.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:37,14 Sep 2017 15:28:37,14 Sep 2017 15:28:37,14 Sep 2017 15:28:37,25,,,,1,12,12,470.70312,225.58594,961.83203,231,,569,11250,,
http://p3-xg.pstatp.com/thumb/1bf700111341e14ce5cc,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:37,14 Sep 2017 15:28:37,14 Sep 2017 15:28:37,14 Sep 2017 15:28:37,12,,,,1,1,10,428.95508,216.79688,4930.664,222,,659,4390,,
http://p3-xg.pstatp.com/video1609/37db000469842482d981.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,23,,,,0,11,12,574.0488,0.0,1179.7754,231,,563,12726,,
http://p3-xg.pstatp.com/thumb/2bd80020519aa4db9eca,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,19,,,,0,6,13,189.34961,0.0,563.47656,222,,573,2889,,
http://p3-xg.pstatp.com/video1609/399b00149b71712534a5.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,12,,,,1,2,9,681.80273,225.58594,3978.0273,231,,677,7470,,
http://p3-xg.pstatp.com/thumb/2c67000c1150f8c28543,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.201,,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,33,2,20,,1,1,9,140.59473,216.79688,4422.8516,222,,658,3871,,
http://p3-xg.pstatp.com/thumb/363d0009550a181a13b4,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,13,,,,0,1,12,257.21094,0.0,3126.9531,222,,571,2631,,
http://p1-xg.pstatp.com/video1609/376e0008f00acbeed3aa.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,14 Sep 2017 15:28:38,43,,,,0,10,33,345.7256,0.0,1464.0625,231,,384,14608,,
http://p3-xg.pstatp.com/thumb/382c00018763606396c6,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,15,,,,1,0,14,259.24414,216.79688,0.0,222,,571,3189,,
http://p9-xg.pstatp.com/video1609/398d000f37a9d2dad309.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,24,,,,1,7,16,467.97656,225.58594,1572.2656,231,,528,10742,,
http://p1-xg.pstatp.com/video1609/39bc000297395e21560b.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,32,,,,0,17,15,431.73145,0.0,799.40234,231,,512,13404,,
http://p3-xg.pstatp.com/thumb/2c61001d2f49cbddd41c,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,14 Sep 2017 15:28:40,17,,,,0,5,12,275.0459,0.0,891.7969,222,,658,3908,,
http://p3-xg.pstatp.com/thumb/36440013f2b896041bbe,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,16,,,,0,3,13,244.75098,0.0,1233.0723,222,,572,3216,,
http://p1-xg.pstatp.com/video1609/3a340001ad3a439f56fe.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p1-xg.pstatp.com/0.0.91.197,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14,,,,0,2,12,464.9131,0.0,3141.6016,231,,512,5922,,
http://p3-xg.pstatp.com/video1609/3a000002f8f91ae0b44f.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,18,,,,1,5,12,431.74902,225.58594,1509.1797,231,,671,7056,,
http://p3-xg.pstatp.com/thumb/2c66001fcf7afdcbe767,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,10,,,,1,0,9,531.83594,216.79688,0.0,222,,660,4564,,
http://p9-xg.pstatp.com/video1609/39770012c0815095caa3.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p9-xg.pstatp.com/0.0.91.195,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,17,,,,1,2,14,470.24316,225.58594,3884.2773,231,,527,7428,,
http://p3-xg.pstatp.com/thumb/355b000121ecc7288430,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,13,,,,1,1,11,318.58398,216.79688,3924.8047,222,,569,3450,,
http://p3-xg.pstatp.com/thumb/36420015f15c6dbe43df,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,19,,,,0,5,14,179.79004,0.0,639.84375,222,,680,2596,,
http://p3-xg.pstatp.com/video1609/3a0100021306512649b6.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,14 Sep 2017 15:28:41,12,,,,0,3,9,714.9248,0.0,2784.505,231,,670,7884,,
http://p3-xg.pstatp.com/video1609/37e1000399476b395fd0.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:42,14 Sep 2017 15:28:42,14 Sep 2017 15:28:42,14 Sep 2017 15:28:42,10,,,,0,0,10,716.60156,0.0,0.0,231,,561,6546,,
http://p3-xg.pstatp.com/thumb/249c0009330a27e0ab4f,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:42,14 Sep 2017 15:28:42,14 Sep 2017 15:28:42,14 Sep 2017 15:28:42,16,,,,0,4,12,325.6836,0.0,1248.5352,222,,659,4455,,
http://p3-xg.pstatp.com/video1609/2c2800032ccde4d0913c.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,62,,,,0,47,15,638.8135,0.0,837.8906,231,,650,39676,,
http://p3-xg.pstatp.com/thumb/216e000dac5386a57db9,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,12,,,,0,0,12,300.69922,0.0,0.0,222,,659,2814,,
http://p3-xg.pstatp.com/video1609/3795000a3b387339ddbb.webp,COMPLETE,200,http,GET,image/webp,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,30,,,,1,19,10,545.86523,225.58594,850.0205,231,,570,15968,,
http://p3-xg.pstatp.com/thumb/36440012c9e82c784f3d,COMPLETE,200,http,GET,image/jpeg,/172.24.2.221,p3-xg.pstatp.com/0.0.91.185,,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14 Sep 2017 15:28:43,14,,,,0,1,13,322.9629,0.0,4304.6875,222,,571,3837,,
